Nom_arrond,Invent,No_Civiq,Rue,Rue_De,Rue_a,Nom_parc,Sigle,Injections,x,y,longitude,latitude
Rosemont - La Petite-Patrie,R,5880,Rue De Normanville,ROSEMONT BOULE,BELLECHASSE RUE DE,,FRPEPA,2014,297375.37500000000,5044098.97599999980,-73.5950663910572,45.53676678225
Rosemont - La Petite-Patrie,R,5894,Rue De Normanville,ROSEMONT BOULE,BELLECHASSE RUE DE,,FRPEMS,2014,297365.78100000002,5044105.52599999960,-73.5951893338344,45.5368256192396
Rosemont - La Petite-Patrie,R,5910,Rue De Normanville,ROSEMONT BOULE,BELLECHASSE RUE DE,,FRPEMS,2014,297354.62500000000,5044112.48500000030,-73.5953322832627,45.5368881197379
Rosemont - La Petite-Patrie,R,5972,Rue De Normanville,ROSEMONT BOULE,BELLECHASSE RUE DE,,FRPEMS,2014,297305.75000000000,5044144.47300000020,-73.5959585786276,45.5371754354287
Rosemont - La Petite-Patrie,R,5988,Rue De Normanville,ROSEMONT BOULE,BELLECHASSE RUE DE,,FRPEMS,2014,297295.37500000000,5044151.02300000000,-73.5960915233746,45.5372342630408
Rosemont - La Petite-Patrie,R,6000,Rue De Normanville,ROSEMONT BOULE,BELLECHASSE RUE DE,,FRPEMS,2014,297283.75000000000,5044158.50800000040,-73.5962404881289,45.537301490484
Rosemont - La Petite-Patrie,R,6040,Rue De Normanville,ROSEMONT BOULE,BELLECHASSE RUE DE,,FRPEMS,2014,297249.78100000002,5044180.55499999970,-73.5966757774887,45.5374995101275
Rosemont - La Petite-Patrie,R,6044,Rue De Normanville,ROSEMONT BOULE,BELLECHASSE RUE DE,,FRPEMS,2014,297238.71899999998,5044187.98199999980,-73.5968175338862,45.5375662210095
Rosemont - La Petite-Patrie,R,6212,Rue De Normanville,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPE,2014,297185.21899999998,5044222.54299999960,-73.597503104834,45.5378766307647
Rosemont - La Petite-Patrie,R,6218,Rue De Normanville,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPE,2014,297179.18800000002,5044226.51999999960,-73.5975803902753,45.5379123513111
Rosemont - La Petite-Patrie,R,6238,Rue De Normanville,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPEMS,2014,297160.34399999998,5044239.44400000010,-73.5978218788342,45.538028439774
Rosemont - La Petite-Patrie,R,6246,Rue De Normanville,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPE,2014,297150.28100000002,5044245.52599999960,-73.597950825222,45.5380830573979
Rosemont - La Petite-Patrie,R,6276,Rue De Normanville,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPE,2014,297123.40600000002,5044262.71899999960,-73.5982952152009,45.5382374706389
Rosemont - La Petite-Patrie,R,6286,Rue De Normanville,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPE,2014,297115.03100000002,5044267.98199999980,-73.598402535626,45.5382847366885
Rosemont - La Petite-Patrie,R,6324,Rue De Normanville,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPEPA,2014,297085.03100000002,5044289.96999999970,-73.5987870178798,45.5384822611039
Rosemont - La Petite-Patrie,R,6382,Rue De Normanville,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPE,2014,297042.28100000002,5044319.50200000030,-73.5993348812073,45.5387475259972
Rosemont - La Petite-Patrie,R,6422,Rue De Normanville,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPEMS,2014,297011.28100000002,5044342.01700000000,-73.5997321829364,45.5389497782102
Rosemont - La Petite-Patrie,R,6422,Rue De Normanville,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPE,2014,296989.37500000000,5044357.98199999980,-73.6000129368735,45.5390931917866
Rosemont - La Petite-Patrie,R,6422,Rue De Normanville,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPEMS,2014,296998.31300000002,5044351.49100000040,-73.5998983849496,45.539034883578
Rosemont - La Petite-Patrie,R,6522,Rue De Normanville,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296901.84399999998,5044415.52799999990,-73.6011346741833,45.5396100245635
Rosemont - La Petite-Patrie,R,6590,Rue De Normanville,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPESU,2014,296830.56300000002,5044460.03100000040,-73.6020481393953,45.5400096667584
Rosemont - La Petite-Patrie,R,6612,Rue De Normanville,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296811.03100000002,5044472.48699999970,-73.6022984482809,45.5401215265979
Rosemont - La Petite-Patrie,R,6624,Rue De Normanville,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPEMS,2014,296801.50000000000,5044478.45199999960,-73.6024205896347,45.5401750924408
Rosemont - La Petite-Patrie,R,6656,Rue De Normanville,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPESU,2014,296773.50000000000,5044495.50000000000,-73.6027794078414,45.540328174406
Rosemont - La Petite-Patrie,R,6656,Rue De Normanville,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPESU,2014,296766.70500000002,5044500.50000000000,-73.6028664997823,45.5403730878713
Rosemont - La Petite-Patrie,R,6694,Rue De Normanville,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296734.06300000002,5044520.69699999970,-73.6032848133033,45.5405544505242
Rosemont - La Petite-Patrie,R,6694,Rue De Normanville,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296723.03100000002,5044527.69300000000,-73.6034261939224,45.5406172752117
Rosemont - La Petite-Patrie,R,6718,Rue De Normanville,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPE,2014,296667.46899999998,5044562.87200000040,-73.6041382527048,45.5409331819902
Rosemont - La Petite-Patrie,R,6746,Rue De Normanville,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPE,2014,296636.53100000002,5044582.31199999990,-73.6045347418361,45.5411077481755
Rosemont - La Petite-Patrie,R,6768,Rue De Normanville,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPE,2014,296617.84399999998,5044594.48699999970,-73.6047742354372,45.5412170839232
Rosemont - La Petite-Patrie,R,6794,Rue De Normanville,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPESU,2014,296589.18800000002,5044612.37999999990,-73.6051414810504,45.541377754334
Rosemont - La Petite-Patrie,R,6798,Rue De Normanville,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPEMS,2014,296581.96899999998,5044616.75200000030,-73.6052339953686,45.541417010019
Rosemont - La Petite-Patrie,R,6888,Rue De Normanville,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPE,2014,296478.65600000002,5044681.73000000040,-73.6065580470612,45.5420004786564
Rosemont - La Petite-Patrie,R,6902,Rue De Normanville,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRAM,2014,296468.56300000002,5044688.05300000030,-73.6066873992391,45.5420572546093
Rosemont - La Petite-Patrie,R,6902,Rue De Normanville,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPESU,2014,296443.56300000002,5044704.19699999970,-73.6070078093082,45.5422022245819
Rosemont - La Petite-Patrie,R,6988,Rue De Normanville,BÉLANGER RUE,JEAN-TALON E RUE,,FRPE,2014,296358.43800000002,5044757.05900000040,-73.6080987815804,45.5426768691551
Rosemont - La Petite-Patrie,R,7008,Rue De Normanville,BÉLANGER RUE,JEAN-TALON E RUE,,FRPE,2014,296338.56300000002,5044769.80800000020,-73.608353511652,45.5427913480129
Rosemont - La Petite-Patrie,R,7032,Rue De Normanville,BÉLANGER RUE,JEAN-TALON E RUE,,FRPE,2014,296314.65600000002,5044785.07100000050,-73.6086599183993,45.542928399053
Rosemont - La Petite-Patrie,R,7036,Rue De Normanville,BÉLANGER RUE,JEAN-TALON E RUE,,FRPE,2014,296305.46899999998,5044790.62600000020,-73.6087776596269,45.5429782729275
Rosemont - La Petite-Patrie,R,7122,Rue De Normanville,BÉLANGER RUE,JEAN-TALON E RUE,,FRAM,2014,296202.46899999998,5044855.48000000040,-73.6100977742084,45.5435605883308
Rosemont - La Petite-Patrie,R,7130,Rue De Normanville,BÉLANGER RUE,JEAN-TALON E RUE,,FRPE,2014,296186.53100000002,5044865.83100000020,-73.6103020539068,45.5436535333561
Rosemont - La Petite-Patrie,R,7136,Rue De Normanville,BÉLANGER RUE,JEAN-TALON E RUE,,FRPE,2014,296175.18800000002,5044872.43900000020,-73.6104474258525,45.5437128541
Rosemont - La Petite-Patrie,R,,Rue De Normanville,ROSEMONT BOULE,BELLECHASSE RUE DE,,FRPEPA,2014,297456.81300000002,5044045.80999999960,-73.5940228466758,45.5362892381928
Rosemont - La Petite-Patrie,R,5865,Rue De Saint-Vallier,ROSEMONT BOULE,BELLECHASSE RUE DE,,FRAM,2014,297088.78100000002,5043600.99500000010,-73.5987281516616,45.5322826536043
Rosemont - La Petite-Patrie,R,5981,Rue De Saint-Vallier,ROSEMONT BOULE,BELLECHASSE RUE DE,,FRPE,2014,296964.71899999998,5043684.10500000040,-73.6003178673487,45.5330291242688
Rosemont - La Petite-Patrie,R,6017,Rue De Saint-Vallier,ROSEMONT BOULE,BELLECHASSE RUE DE,,FRPE,2014,296926.84399999998,5043710.54399999980,-73.6008032186036,45.5332666052552
Rosemont - La Petite-Patrie,R,6593,Rue De Saint-Vallier,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FR,2014,296516.53100000002,5043970.43900000020,-73.6060610099623,45.5356004788097
Rosemont - La Petite-Patrie,R,6643,Rue De Saint-Vallier,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPEPA,2014,296461.78100000002,5044005.50000000000,-73.6067626212537,45.5359153173975
Rosemont - La Petite-Patrie,R,6899,Rue De Saint-Vallier,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPE,2014,296157.71899999998,5044203.91199999950,-73.6106593281227,45.5376969950841
Rosemont - La Petite-Patrie,R,6911,Rue De Saint-Vallier,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPE,2014,296143.59399999998,5044212.28600000030,-73.610840338148,45.5377721719925
Rosemont - La Petite-Patrie,R,7013,Rue De Saint-Vallier,BÉLANGER RUE,JEAN-TALON E RUE,,FRPE,2014,296037.46899999998,5044281.59100000000,-73.6122004458794,45.5383944765799
Rosemont - La Petite-Patrie,R,7039,Rue De Saint-Vallier,BÉLANGER RUE,JEAN-TALON E RUE,,FRPE,2014,296010.87500000000,5044297.61799999980,-73.6125412576628,45.5385383582748
Rosemont - La Petite-Patrie,R,7051,Rue De Saint-Vallier,BÉLANGER RUE,JEAN-TALON E RUE,,FRPE,2014,295998.46899999998,5044305.99299999980,-73.6127002618106,45.5386135629012
Rosemont - La Petite-Patrie,R,,Rue De Saint-Vallier,BÉLANGER RUE,JEAN-TALON E RUE,,FRAM,2014,296097.96899999998,5044242.03000000030,-73.6114250677427,45.5380392508145
Rosemont - La Petite-Patrie,R,6530,Rue De Saint-Vallier,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296580.18800000002,5043916.58299999960,-73.6052450471896,45.535116616761
Rosemont - La Petite-Patrie,R,6570,Rue De Saint-Vallier,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPEPA,2014,296536.03100000002,5043944.45000000020,-73.6058108950546,45.5353668518798
Rosemont - La Petite-Patrie,R,6682,Rue De Saint-Vallier,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRAMNB,2014,296408.53100000002,5044027.32799999970,-73.6074448075187,45.5361110943936
Rosemont - La Petite-Patrie,R,7056,Rue De Saint-Vallier,BÉLANGER RUE,JEAN-TALON E RUE,,FRPE,2014,295979.81300000002,5044305.45899999980,-73.6129391347188,45.5386085218537
Rosemont - La Petite-Patrie,R,4721,Rue De Tonty,31E AVENUE,MOBILE RUE DE,,FRAMAP,2014,299320.58100000001,5047466.00000000000,-73.5701973118128,45.5670824420571
Rosemont - La Petite-Patrie,R,3476,Rue Dézéry,SHERBROOKE E RUE,RACHEL E RUE,,FRNIFG,2014,300225.09399999998,5044932.50000000000,-73.5585858303504,45.5442916748463
Rosemont - La Petite-Patrie,R,3482,Rue Dézéry,SHERBROOKE E RUE,RACHEL E RUE,,FRAM,2014,300215.96000000002,5044936.50000000000,-73.5587028369232,45.5443276082391
Rosemont - La Petite-Patrie,R,3494,Rue Dézéry,SHERBROOKE E RUE,RACHEL E RUE,,FRPESU,2014,300200.81300000002,5044943.00000000000,-73.5588968691241,45.5443859977374
Rosemont - La Petite-Patrie,R,3524,Rue Dézéry,SHERBROOKE E RUE,RACHEL E RUE,,FRPESU,2014,300167.15000000002,5044957.00000000000,-73.5593280874411,45.5445117517044
Rosemont - La Petite-Patrie,R,3540,Rue Dézéry,SHERBROOKE E RUE,RACHEL E RUE,,FRPE,2014,300149.91100000002,5044964.50000000000,-73.5595489205017,45.5445791245357
Rosemont - La Petite-Patrie,R,6243,Rue Drolet,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPE,2014,296737.31300000002,5043588.44900000000,-73.6032278472264,45.5321657823152
Rosemont - La Petite-Patrie,R,6249,Rue Drolet,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPE,2014,296729.75000000000,5043593.41999999990,-73.6033247592516,45.5322104256676
Rosemont - La Petite-Patrie,R,6255,Rue Drolet,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPE,2014,296722.87500000000,5043601.37000000010,-73.6034129119858,45.5322818830542
Rosemont - La Petite-Patrie,R,6277,Rue Drolet,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPE,2014,296703.40600000002,5043613.95199999960,-73.6036623847442,45.5323948746093
Rosemont - La Petite-Patrie,R,6289,Rue Drolet,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPE,2014,296693.06300000002,5043620.37899999970,-73.6037949144965,45.5324525868809
Rosemont - La Petite-Patrie,R,6589,Rue Drolet,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296418.31300000002,5043795.52400000020,-73.6073155910516,45.5340253554133
Rosemont - La Petite-Patrie,R,6601,Rue Drolet,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRAM,2014,296410.59399999998,5043800.66999999990,-73.6074145098554,45.5340715681133
Rosemont - La Petite-Patrie,R,6617,Rue Drolet,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296389.56300000002,5043814.29600000010,-73.6076840156706,45.5341939263215
Rosemont - La Petite-Patrie,R,6633,Rue Drolet,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296377.28100000002,5043822.07299999990,-73.6078414031697,45.5342637582599
Rosemont - La Petite-Patrie,R,6661,Rue Drolet,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296345.81300000002,5043842.30700000000,-73.6082446564691,45.5344454501007
Rosemont - La Petite-Patrie,R,6677,Rue Drolet,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296323.81300000002,5043856.92700000010,-73.6085265898374,45.5345767389269
Rosemont - La Petite-Patrie,R,6681,Rue Drolet,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPEMS,2014,296317.68800000002,5043861.02099999970,-73.6086050832933,45.5346135036982
Rosemont - La Petite-Patrie,R,6691,Rue Drolet,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296302.00000000000,5043871.02099999970,-73.6088061210956,45.5347032961942
Rosemont - La Petite-Patrie,R,6717,Rue Drolet,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPESU,2014,296240.65600000002,5043914.35400000030,-73.6095923092176,45.5350924714608
Rosemont - La Petite-Patrie,R,,Rue Drolet,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296484.59399999998,5043752.59800000020,-73.6064662296741,45.5336398856424
Rosemont - La Petite-Patrie,R,6280,Rue Drolet,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPE,2014,296689.09399999998,5043601.66500000000,-73.6038454204924,45.5322841452187
Rosemont - La Petite-Patrie,R,6286,Rue Drolet,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPE,2014,296674.21899999998,5043611.54800000040,-73.6040360315005,45.532372902813
Rosemont - La Petite-Patrie,R,6294,Rue Drolet,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPE,2014,296670.90600000002,5043613.65400000010,-73.6040784833989,45.5323918147397
Rosemont - La Petite-Patrie,R,6320,Rue Drolet,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPE,2014,296650.56300000002,5043626.92800000030,-73.6043391594958,45.5325110214883
Rosemont - La Petite-Patrie,R,6328,Rue Drolet,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPE,2014,296640.71899999998,5043633.36099999960,-73.6044653015017,45.5325687928057
Rosemont - La Petite-Patrie,R,6342,Rue Drolet,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPE,2014,296635.15600000002,5043640.26200000010,-73.6045366408968,45.5326308253905
Rosemont - La Petite-Patrie,R,6346,Rue Drolet,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPE,2014,296631.25000000000,5043642.54200000040,-73.6045866883834,45.5326512958951
Rosemont - La Petite-Patrie,R,6362,Rue Drolet,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPE,2014,296608.09399999998,5043657.68900000020,-73.6048834136852,45.5327873223581
Rosemont - La Petite-Patrie,R,6506,Rue Drolet,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPEMS,2014,296511.12500000000,5043720.72900000030,-73.6061260014597,45.5333534327834
Rosemont - La Petite-Patrie,R,6510,Rue Drolet,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296505.40600000002,5043724.58800000050,-73.6061992894857,45.5333880894316
Rosemont - La Petite-Patrie,R,6514,Rue Drolet,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296496.62500000000,5043730.25999999980,-73.6063118124115,45.5334390235925
Rosemont - La Petite-Patrie,R,6560,Rue Drolet,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296444.75000000000,5043763.87799999960,-73.6069765635345,45.5337409106181
Rosemont - La Petite-Patrie,R,6570,Rue Drolet,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296434.75000000000,5043770.25999999980,-73.6071047074628,45.5337982182163
Rosemont - La Petite-Patrie,R,6576,Rue Drolet,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296425.81300000002,5043775.99199999960,-73.6072192303974,45.5338496895075
Rosemont - La Petite-Patrie,R,6610,Rue Drolet,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296387.50000000000,5043801.13800000030,-73.6077102034628,45.5340755009306
Rosemont - La Petite-Patrie,R,6624,Rue Drolet,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296370.71899999998,5043811.89800000000,-73.6079252453279,45.5341721205498
Rosemont - La Petite-Patrie,R,6628,Rue Drolet,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296361.12500000000,5043818.03799999970,-73.6080481887654,45.5342272543903
Rosemont - La Petite-Patrie,R,6658,Rue Drolet,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296329.76899999997,5043838.58899999970,-73.6084500139429,45.5344117993449
Rosemont - La Petite-Patrie,R,6664,Rue Drolet,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296330.03100000002,5043838.33100000020,-73.6084466549262,45.5344094809515
Rosemont - La Petite-Patrie,R,6672,Rue Drolet,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296315.21899999998,5043848.15500000030,-73.608636472691,45.5344977006853
Rosemont - La Petite-Patrie,R,6686,Rue Drolet,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPEMS,2014,296299.18800000002,5043858.62299999970,-73.6088419099172,45.5345917001784
Rosemont - La Petite-Patrie,R,6720,Rue Drolet,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPE,2014,296230.18800000002,5043899.09100000000,-73.6097260722722,45.5349550007813
Rosemont - La Petite-Patrie,R,6722,Rue Drolet,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPEMS,2014,296225.21899999998,5043902.42399999960,-73.6097897525465,45.5349849311967
Rosemont - La Petite-Patrie,R,6736,Rue Drolet,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPE,2014,296211.71899999998,5043911.48900000010,-73.6099627624576,45.5350663351003
Rosemont - La Petite-Patrie,R,6744,Rue Drolet,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPEMS,2014,296199.31300000002,5043919.38300000040,-73.6101217449336,45.5351372151614
Rosemont - La Petite-Patrie,R,6764,Rue Drolet,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPE,2014,296181.40600000002,5043933.96800000030,-73.6103512793994,45.5352682350259
Rosemont - La Petite-Patrie,R,6776,Rue Drolet,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPEMS,2014,296131.31300000002,5043963.47700000000,-73.610993184364,45.5355331463097
Rosemont - La Petite-Patrie,R,6776,Rue Drolet,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPEMS,2014,296124.06300000002,5043968.21399999970,-73.611086096541,45.5355756813173
Rosemont - La Petite-Patrie,R,6776,Rue Drolet,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPEMS,2014,296116.56300000002,5043972.83399999980,-73.6111822077624,45.535617160325
Rosemont - La Petite-Patrie,R,6776,Rue Drolet,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPEMS,2014,296110.59399999998,5043976.80999999960,-73.611258704888,45.5356528634006
Rosemont - La Petite-Patrie,R,6776,Rue Drolet,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPEMS,2014,296104.40600000002,5043981.02099999970,-73.6113380103444,45.5356906783066
Rosemont - La Petite-Patrie,R,6776,Rue Drolet,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPEMS,2014,296137.56300000002,5043959.26599999980,-73.6109130855189,45.5354953319336
Rosemont - La Petite-Patrie,R,6776,Rue Drolet,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPE,2014,296165.81300000002,5043944.82199999970,-73.6105511210006,45.5353657102122
Rosemont - La Petite-Patrie,R,6776,Rue Drolet,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPE,2014,296146.00000000000,5043957.16100000030,-73.610805021913,45.5354764952166
Rosemont - La Petite-Patrie,R,6858,Rue Drolet,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPEMS,2014,296068.03100000002,5044004.23799999990,-73.6118041673773,45.535899138374
Rosemont - La Petite-Patrie,R,6960,Rue Drolet,BÉLANGER RUE,BÉLANGER RUE,,FRPESU,2014,296024.12500000000,5044036.22599999980,-73.6123669121669,45.5361864263381
Rosemont - La Petite-Patrie,R,6964,Rue Drolet,BÉLANGER RUE,BÉLANGER RUE,,FRPESU,2014,296018.68800000002,5044039.67600000000,-73.6124365896247,45.5362174021825
Rosemont - La Petite-Patrie,R,6970,Rue Drolet,BÉLANGER RUE,BÉLANGER RUE,,FRPESU,2014,296012.18800000002,5044044.06199999990,-73.6125198946705,45.5362567870437
Rosemont - La Petite-Patrie,R,6301,Rue Fabre,DE DRUCOURT RUE,BEAUBIEN E RUE,,FRPE,2014,297292.37500000000,5044599.15900000000,-73.5961368079859,45.5412667199063
Rosemont - La Petite-Patrie,R,6361,Rue Fabre,DE DRUCOURT RUE,BEAUBIEN E RUE,,FRPE,2014,297216.62500000000,5044649.00000000000,-73.597107574255,45.5417143865495
Rosemont - La Petite-Patrie,R,6533,Rue Fabre,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPEMS,2014,297110.62500000000,5044723.02500000040,-73.5984660993529,45.5423793278733
Rosemont - La Petite-Patrie,R,6541,Rue Fabre,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,297108.46899999998,5044726.50000000000,-73.5984937625161,45.5424105733549
Rosemont - La Petite-Patrie,R,6551,Rue Fabre,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,297094.12500000000,5044733.49199999960,-73.5986775541425,45.5424733313305
Rosemont - La Petite-Patrie,R,6561,Rue Fabre,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,297082.50000000000,5044741.21200000030,-73.5988265395237,45.5425426699386
Rosemont - La Petite-Patrie,R,6569,Rue Fabre,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,297070.21899999998,5044749.69099999960,-73.5989839376696,45.5426188308234
Rosemont - La Petite-Patrie,R,6577,Rue Fabre,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,297058.40600000002,5044757.58600000010,-73.5991353340178,45.5426897416523
Rosemont - La Petite-Patrie,R,6599,Rue Fabre,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,297029.25000000000,5044776.50000000000,-73.5995089921843,45.5428596118969
Rosemont - La Petite-Patrie,R,6645,Rue Fabre,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296984.06300000002,5044806.70799999960,-73.6000881195523,45.5431309286329
Rosemont - La Petite-Patrie,R,6655,Rue Fabre,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296975.56300000002,5044812.26400000040,-73.600197056182,45.5431808280618
Rosemont - La Petite-Patrie,R,6683,Rue Fabre,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296939.84399999998,5044836.50000000000,-73.6006548499034,45.5433985100236
Rosemont - La Petite-Patrie,R,6689,Rue Fabre,BEAUBIEN E RUE,SAINT-ZOTIQUE E RUE,,FRPE,2014,296932.25000000000,5044841.03600000030,-73.600752169194,45.5434392408226
Rosemont - La Petite-Patrie,R,6703,Rue Fabre,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPE,2014,296888.90600000002,5044867.52699999980,-73.6013076474029,45.5436771252772
Rosemont - La Petite-Patrie,R,6715,Rue Fabre,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPEPA,2014,296869.62500000000,5044878.63800000030,-73.6015547350701,45.5437768867289
Rosemont - La Petite-Patrie,R,6723,Rue Fabre,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPE,2014,296860.25000000000,5044886.18200000000,-73.6016749115503,45.5438446635016
Rosemont - La Petite-Patrie,R,6741,Rue Fabre,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPEMS,2014,296836.03100000002,5044902.67300000040,-73.6019853232229,45.5439927788474
Rosemont - La Petite-Patrie,R,6893,Rue Fabre,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRPE,2014,296679.15600000002,5045010.62600000020,-73.6039960273358,45.5449623665439
Rosemont - La Petite-Patrie,R,6901,Rue Fabre,SAINT-ZOTIQUE E RUE,BÉLANGER RUE,,FRAMSK,2014,296660.84399999998,5045021.62000000010,-73.6042307143617,45.5450610806652
Rosemont - La Petite-Patrie,R,6975,Rue Fabre,BÉLANGER RUE,JEAN-TALON E RUE,,FRAMSK,2014,296590.90600000002,5045066.35699999980,-73.6051270950758,45.5454628190641
